offer_changed_notification_id,seller_id,seller_positive_feed_back_rating,listing_price,is_amazon,is_fulfilled_by_amazon
227610165,A2DMRSE65WGDKP,87.0,$110.20,False,False
227610165,A21BBMEF3BMW1Z,96.0,$89.89,False,False
227610165,A2D7WQ55XPDBNE,92.0,$91.26,False,False
227610165,A3PD1BTZQPF0I4,92.0,$78.93,False,False
227610165,A218A76M4AUC7Y,78.0,$98.09,False,False
227610165,A2CK5NG72UVSTT,83.0,$98.19,False,False
227610165,A1L4LS2KNDBWYV,84.0,$99.01,False,False
227610165,A2LH8DUZ1Q6T63,86.0,$99.54,False,False
227610165,A9LLD4P8H6ZIB,97.0,$99.95,False,False
227610165,A3QWSZ44N8P3XH,88.0,$99.99,False,False
227610165,A2R0FX412W1BDT,87.0,$102.75,False,False
227610165,APCF9MZYY8LJ3,89.0,$89.94,False,False
227610165,A3SBDOAENTRT1F,94.0,$104.28,False,False
227610165,A30Y99I01TOXRG,96.0,$106.99,False,True
227610165,A284PRV19Y1MTF,91.0,$108.77,False,False
227610167,A1T1R9Q3ML5YGI,88.0,$75.13,False,False
227610167,A1T1R9Q3ML5YGI,88.0,$75.13,False,False
227610167,A1W5GP9O5FLXK4,0.0,$60.00,False,False
227610167,A1EEHUI1BGJ4HY,93.0,$60.00,False,False
227610167,A2R2RITDJNW1Q6,91.0,$59.79,True,True
227610167,A2F6MFTI23OR9Y,60.0,$58.70,False,False
227610167,A11U8KDA91V8H4,76.0,$58.00,False,False
227610167,A3L274K3JIT2S2,95.0,$58.00,False,False
227610167,A95I08XT7GIBZ,0.0,$47.99,False,False
227610167,A2DB0HFGCUBBUQ,0.0,$40.00,False,False
227610167,A1QHE097FKLIIB,50.0,$39.00,False,False
227610179,AKSSWD00W5EIZ,83.0,$587.49,False,False
227610179,AL4S324PUZA84,92.0,$559.23,False,False
227610179,AKDENCFW3A9SI,78.0,$528.99,False,False
227610179,AR7GMOW4C2MCK,86.0,$469.99,False,False
227610179,A1N9Z6NDQFYH1M,60.0,$419.29,False,False
227610192,A1BHSMIW6A86AG,97.0,$29.99,False,False
227610192,A1BHSMIW6A86AG,97.0,$29.99,False,False
227610192,A1BHSMIW6A86AG,97.0,$29.99,False,False
227610192,A3G2RBEZBLAJ53,96.0,$31.99,False,False
227610192,A3TX4YUK2VIRSQ,86.0,$33.70,False,False
227610192,A2HJM3QFJ3LGZV,87.0,$37.70,False,False
227610192,ARLX62ME7P0SN,99.0,$34.95,False,False
227610200,A11UKBQJEK9C0U,91.0,$181.35,False,False
227610200,A1HGNMNEKOYPYQ,82.0,$154.53,False,False
227610200,A39QKQ7FHXE4XG,74.0,$131.47,False,False
227610200,A3EQJ16CEAAUOF,85.0,$115.00,False,False
227610200,A2LSAYAJC5MVFM,85.0,$102.00,False,False
227610200,A1A3FLZQQL282J,71.0,$89.10,False,False
227610200,A732FYLK3KT7D,68.0,$81.41,False,False
227610200,A1KTDBOJB646LB,80.0,$102.55,False,False
227610203,A3UEBRS7IC4FA6,74.0,"$2,219.99",False,False
227610203,A72NJ1DL82NE2,82.0,"$2,219.99",False,False
227610203,A30E2M3SJOI20N,70.0,"$2,219.99",False,False
227610203,A10CBDBCOPZPH,94.0,"$2,219.99",False,False
227610203,ANRRIZ5VJS050,86.0,"$2,219.99",False,False
227610203,A2FYWYS5HRG3VU,89.0,"$2,219.99",False,False
227610203,A3UEBRS7IC4FA6,74.0,"$2,219.99",False,False
227610203,A1J878JJ5ZBEDK,89.0,"$2,219.99",False,False
227610203,A1XPI2F2VQ4MS9,82.0,"$2,219.99",False,False
227610203,A30E2M3SJOI20N,70.0,"$2,219.99",False,False
227610216,A13S8DBR3CXXNE,27.0,$233.83,False,False
227610216,A219SZRA1MUQUZ,100.0,$224.34,False,False
227610216,A2CK5NG72UVSTT,83.0,$209.05,False,False
227610216,A2VWDN4R2C204T,51.0,$185.57,False,False
227610216,A3PAV43I12A2F0,94.0,$182.99,False,False
227610216,A21BBMEF3BMW1Z,96.0,$180.25,False,False
227610216,A2R2RITDJNW1Q6,91.0,$130.89,True,True
227610225,A1ZT2ZZBCWQISQ,74.0,$45.00,False,True
227610225,A3HQNF3RWD6VPQ,99.0,$45.00,False,True
227610225,A3LBLF2XHWZD2I,97.0,$45.00,False,True
227610232,A2R2RITDJNW1Q6,91.0,$11.00,True,True
227610235,AKSSWD00W5EIZ,83.0,$360.71,False,False
227610235,A3PCY0X927RJ2U,90.0,$401.35,False,False
227610235,A3Q33ZQPYS5NBF,67.0,$371.90,False,False
227610235,A2TA6WXKSJNBX7,0.0,$696.99,False,False
227610235,A3SBDOAENTRT1F,94.0,$489.96,False,False
227610235,ACGLZ5EIZUXR9,100.0,$450.70,False,False
227610235,A14RGF7JMHGJUF,84.0,$408.44,False,False
227610235,A24DMUWOB0FFN4,81.0,$369.97,False,False
227610235,A2936JFUMX45SN,57.0,$355.00,False,False
227610235,A2FDC91Q8UXZD4,44.0,$350.56,False,False
227610235,A17B1SF6TO6SYF,82.0,$353.63,False,False
227610235,A1E41HS60JU56K,67.0,$337.18,False,False
227610235,A35P2QY5MV34CP,0.0,$330.35,False,False
227610235,A2R2RITDJNW1Q6,91.0,$270.99,True,True
227610238,A3LBLF2XHWZD2I,97.0,$45.00,False,True
227610238,A3HQNF3RWD6VPQ,99.0,$45.00,False,True
227610238,A1ZT2ZZBCWQISQ,74.0,$45.00,False,True
227610252,A2O7DN6B9NL19Y,77.0,$131.91,False,False
227610252,AS0K3MKEU5H24,89.0,$111.42,False,False
227610252,A2HJM3QFJ3LGZV,87.0,$108.08,False,False
227610252,A1T1R9Q3ML5YGI,88.0,$90.62,False,False
227610252,A1BHSMIW6A86AG,97.0,$89.99,False,False
227610252,A1BHSMIW6A86AG,97.0,$89.99,False,False
227610252,A2R2RITDJNW1Q6,91.0,$87.59,True,True
227610252,A1BHSMIW6A86AG,97.0,$89.99,False,False
227610263,A11OUF1I372OIC,0.0,$389.90,False,False
227610263,A29QWNIIULZP49,67.0,$385.00,False,False
227610263,A268X0LMVLL5BH,79.0,$383.33,False,False
227610263,A34FU5IASY9B2L,56.0,$381.30,False,False
227610263,AR8X3CPJVO4SF,75.0,$379.00,False,False
227610263,A11QKXE7EYES99,98.0,$375.99,False,False
227610263,A25RUCR1VJDQ9P,50.0,$370.00,False,False
227610263,AIRA4A3E5BVVF,100.0,$370.00,False,False
227610263,A3BDBMV99DLMY2,88.0,$370.00,False,False
227610263,AV6HJQJT3G2H0,93.0,$370.00,False,False
227610263,A3IREM9MY8MJLU,78.0,$364.00,False,False
227610263,A34WS4GN1R4EXG,86.0,$363.00,False,False
227610263,A1GC62GMNH26D3,100.0,$378.48,False,False
227610263,A2E59WNOIAS1UO,85.0,$363.00,False,False
227610263,A22ZB5UPGIJBMP,100.0,$360.00,False,False
227610263,AFJ8ARKQVL6GF,0.0,$360.00,False,False
227610263,A3QTNKJF9L05RU,75.0,$360.00,False,False
227610263,A2ZYD54MGBHM4T,90.0,$360.00,False,False
227610263,A11FL8FBFS8I27,71.0,$355.90,False,False
227610263,A2KTFZ2HDR2KXH,67.0,$353.08,False,False
227610265,A3LBLF2XHWZD2I,97.0,$45.00,False,True
227610265,A3HQNF3RWD6VPQ,99.0,$45.00,False,True
227610265,A1ZT2ZZBCWQISQ,74.0,$45.00,False,True
227610284,AY4K41KW4WECP,85.0,$20.10,False,False
227610284,A3LGV6U3V2FPWB,80.0,$20.82,False,False
227610284,A3TX4YUK2VIRSQ,86.0,$23.74,False,False
227610284,A3LDPORMCI40Y0,87.0,$27.10,False,False
227610284,AYX4QZIGCPIZG,83.0,$20.10,False,False
227610284,A19NXYPR29N4VV,91.0,$22.51,False,False
227610284,A3N3TZI7EWYMY,92.0,$16.92,False,False
227610296,AVK2FQXQF9PPN,97.0,$319.99,False,True
227610296,A3GMDFIPM5OOTN,96.0,$319.99,False,False
227610296,A14L2MX88GSRVI,93.0,$319.99,False,False
227610296,AFD3YB3MPK3U3,90.0,$319.99,False,False
227610296,A3M2O3U6L5DL0B,93.0,$319.99,False,False
227610296,A2XZ7JICGUQ1CX,0.0,$364.23,False,True
227610296,A1A8G58KPFI2B5,79.0,$349.99,False,False
227610296,A35AZBPG9TE46N,85.0,$319.99,False,False
227610296,A2R2RITDJNW1Q6,91.0,$319.99,True,True
227610314,A1TWYVWG4QDVKK,100.0,$19.99,False,True
227610314,A3SQ9YFE6CSCS0,79.0,$19.25,False,False
227610314,A1Z2XN5PCJLOGW,98.0,$11.50,False,False
227610314,A1KR7UJ2502W5Y,96.0,$13.24,False,True
227610314,A3BFTJF7TA5CPX,99.0,$13.23,False,True
227610314,A1KR7UJ2502W5Y,96.0,$8.99,False,False
227610314,A2R2RITDJNW1Q6,91.0,$8.50,True,True
227610327,A2QEDBAIQ8XTZU,91.0,$247.41,False,False
227610327,A37S3CQP5KVINJ,86.0,$291.60,False,False
227610327,A3BBGQF3LT7QDY,70.0,$269.84,False,False
227610327,A2CK5NG72UVSTT,83.0,$249.72,False,False
227610327,A26FDUJGRDJMV6,82.0,$245.79,False,False
227610327,A26YLYFFSVKSNX,87.0,$237.70,False,False
227610327,A2R0FX412W1BDT,87.0,$236.49,False,False
227610327,A16TLDXIT2T97H,82.0,$234.14,False,False
227610327,A357DXKF6TUWJ3,93.0,$233.90,False,False
227610327,A26MION209KAZ9,84.0,$233.00,False,False
227610327,A1L4LS2KNDBWYV,84.0,$228.80,False,False
227610327,AY4K41KW4WECP,85.0,$228.01,False,False
227610327,A284PRV19Y1MTF,91.0,$212.71,False,False
227610327,A1COIXT69Y8KR,79.0,$220.02,False,False
227610327,A2F8QH83YSA2LG,70.0,$218.05,False,False
227610327,A3N8QSA4G1FAKC,88.0,$214.28,False,False
227610327,A2MOBBHRX7CB6B,87.0,$214.11,False,False
227610334,A2R0FX412W1BDT,87.0,$384.49,False,False
227610334,AIJP7UMTW4R7L,84.0,$303.39,False,False
227610334,A3SBDOAENTRT1F,94.0,$256.47,False,False
227610334,A1AM344VXS14P5,74.0,$245.97,False,False
227610334,A1L4LS2KNDBWYV,84.0,$233.74,False,False
227610334,A28RLDM1H397LC,79.0,$220.94,False,False
227610334,A3BBGQF3LT7QDY,70.0,$205.65,False,False
227610334,A2CK5NG72UVSTT,83.0,$206.69,False,False
227610334,A26FDUJGRDJMV6,82.0,$198.59,False,False
227610334,A26MION209KAZ9,84.0,$198.25,False,False
227610334,AYYQPD0YCWNI0,78.0,$197.30,False,False
227610334,A26YLYFFSVKSNX,87.0,$192.20,False,False
227610334,AIJP7UMTW4R7L,84.0,$192.03,False,False
227610334,A357DXKF6TUWJ3,93.0,$190.18,False,False
227610334,A1COIXT69Y8KR,79.0,$203.67,False,False
227610339,A2R2RITDJNW1Q6,91.0,$89.99,True,True
227610339,A1L1WVV6YOT0S7,95.0,$139.26,False,False
227610339,AC3VE6YOOL69M,88.0,$150.00,False,False
227610339,A12FY9W4KW1W5X,80.0,$179.98,False,False
227610341,A2K6E5NASH359C,87.0,$16.49,False,False
227610341,A3TX4YUK2VIRSQ,86.0,$16.33,False,False
227610341,A3TX4YUK2VIRSQ,86.0,$16.33,False,False
227610341,A1T1R9Q3ML5YGI,88.0,$16.73,False,False
227610341,A1T1R9Q3ML5YGI,88.0,$16.73,False,False
227610341,A34YO8TF7HB8LQ,100.0,$16.96,False,True
227610341,A2RROYCRF4CVD1,100.0,$16.99,False,True
227610341,A1T1R9Q3ML5YGI,88.0,$17.17,False,False
227610341,A29PHU0KPCGV8S,73.0,$25.42,False,False
227610341,A3VZKFNMHAPZBO,69.0,$28.58,False,False
227610341,A3TX4YUK2VIRSQ,86.0,$16.33,False,False
227610341,A3PNUN7H1KV96E,96.0,$15.38,False,True
227610341,A6DCLW89HEBKD,95.0,$15.38,False,True
227610347,A284PRV19Y1MTF,91.0,$94.20,False,False
227610347,A2TOSHW8DI1W94,96.0,$80.67,False,False
227610347,A2CK5NG72UVSTT,83.0,$84.09,False,False
227610347,A2ZQT26XLXFI3D,100.0,$79.90,False,False
227610347,A3SBDOAENTRT1F,94.0,$79.20,False,False
227610347,A2R0FX412W1BDT,87.0,$77.29,False,False
227610347,A21BBMEF3BMW1Z,96.0,$77.09,False,False
227610347,A14RGF7JMHGJUF,84.0,$75.29,False,False
227610347,A3CMSUQCGGQC9R,50.0,$67.99,False,False
227610347,A1XBPHGHAXLHDG,89.0,$72.78,False,False
227610347,A3KGNLL200UCI2,95.0,$72.35,False,False
227610347,A2I4D0WO1JEMBA,81.0,$70.40,False,False
227610347,A2YM1RXC4RC9DJ,0.0,$70.00,False,False
227610347,AAZRLVTNON75Z,78.0,$69.97,False,False
227610347,A1L9D0A8YQ4I2J,91.0,$68.75,False,False
227610347,A34GTGAIQWQSV3,97.0,$59.90,False,False
227610347,A96XXJRB6UTYX,83.0,$59.06,False,False
227610347,A30MXJL5357VGH,43.0,$55.39,False,False
227610347,A3038LFYPT1MN1,67.0,$54.99,False,False
227610354,A284PRV19Y1MTF,91.0,$65.20,False,False
227610354,A281ICWJBRZ31L,88.0,$66.43,False,False
227610354,A3SBDOAENTRT1F,94.0,$67.17,False,False
227610354,ADJ3LLQFDHE8C,83.0,$64.95,False,False
227610354,A1SV1BYDTUK2Z5,92.0,$61.87,False,False
227610354,A2JGH9K1780DGL,93.0,$62.69,False,False
227610354,A2ENTBEZKGXKVW,90.0,$59.67,False,False
227610354,A2CK5NG72UVSTT,83.0,$57.06,False,False
227610354,A1XBPHGHAXLHDG,89.0,$56.85,False,False
227610354,A3KGNLL200UCI2,95.0,$55.38,False,False
227610354,A3E8HJ37WMSU39,78.0,$55.00,False,False
227610354,A2RV2DLYGTIQVG,60.0,$51.81,False,False
227610354,A146VRCO43PKA,79.0,$49.00,False,False
227610354,A1NQJPJ6QSCOVK,33.0,$49.00,False,False
227610354,A268X0LMVLL5BH,79.0,$49.00,False,False
227610354,A1410XXRFCNUJL,91.0,$49.46,False,False
227610354,A10HLORM3B3SKO,81.0,$67.74,False,False
227610354,A14RGF7JMHGJUF,84.0,$71.51,False,False
227610354,A2TOSHW8DI1W94,96.0,$58.98,False,False
227610362,AY4K41KW4WECP,85.0,$92.99,False,False
227610362,A19NXYPR29N4VV,91.0,$102.29,False,False
227610363,A3BBGQF3LT7QDY,70.0,$300.50,False,False
227610363,A2QEDBAIQ8XTZU,91.0,$280.93,False,False
227610363,A28RLDM1H397LC,79.0,$304.57,False,False
227610363,A2CK5NG72UVSTT,83.0,$284.88,False,False
227610363,A36WDAL3PT7DON,88.0,$284.69,False,False
227610363,A2R2RITDJNW1Q6,91.0,$209.99,True,True
227610363,A3N8QSA4G1FAKC,88.0,$228.53,False,False
227610363,A2MOBBHRX7CB6B,87.0,$234.09,False,False
227610363,A1COIXT69Y8KR,79.0,$234.47,False,False
227610363,AIJP7UMTW4R7L,84.0,$243.45,False,False
227610363,AY4K41KW4WECP,85.0,$243.21,False,False
227610363,A1L4LS2KNDBWYV,84.0,$249.55,False,False
227610363,A284PRV19Y1MTF,91.0,$228.51,False,False
227610363,A16TLDXIT2T97H,82.0,$261.59,False,False
227610363,A357DXKF6TUWJ3,93.0,$262.08,False,False
227610363,A26YLYFFSVKSNX,87.0,$268.34,False,False
227610363,AYYQPD0YCWNI0,78.0,$275.47,False,False
227610363,A26FDUJGRDJMV6,82.0,$277.54,False,False
227610363,A2F8QH83YSA2LG,70.0,$243.79,False,False
227610367,A3K90JHFOGRITA,75.0,$341.38,False,False
227610367,A2R2RITDJNW1Q6,91.0,$345.24,True,True
227610367,A1QFM750CLWIW0,81.0,$373.87,False,False
227610368,A3K90JHFOGRITA,75.0,$48.99,False,False
227610368,AX09SR8M7RDVL,82.0,$42.89,False,False
227610368,A1GFDI2HYAY9JY,73.0,$42.89,False,False
227610368,A2NX8PVMVL6KBZ,75.0,$42.89,False,False
227610368,A3SQ9YFE6CSCS0,79.0,$49.55,False,False
227610368,ALQQARHSP90B8,88.0,$52.00,False,False
227610368,A2JQQBHR69DZFV,62.0,$54.09,False,False
227610368,A3SBDOAENTRT1F,94.0,$56.09,False,False
227610368,A392KKNP3SICX6,78.0,$63.08,False,False
227610368,AR2YPTOSQJ74N,75.0,$42.78,False,False
227610368,A2R2RITDJNW1Q6,91.0,$36.35,True,True
227610368,A2G88111572J8M,80.0,$46.74,False,False
227610368,A18PMH8YI25031,67.0,$46.21,False,False
227610369,A2CK5NG72UVSTT,83.0,$51.93,False,False
227610369,A23PDHNR6JPV59,95.0,$55.22,False,False
227610369,A3TX4YUK2VIRSQ,86.0,$55.24,False,False
227610369,A136VGG5GRPMUT,95.0,$57.38,False,False
227610369,A1HGNMNEKOYPYQ,82.0,$59.76,False,False
227610369,A2G5859HCU1M8W,83.0,$63.17,False,False
227610369,A281ICWJBRZ31L,88.0,$63.85,False,False
227610369,A1RT26U55DQQ8J,88.0,$53.30,False,False
227610369,AEHHEOO05E9XK,89.0,$64.99,False,False
227610369,A1D50OB6KAIPC8,78.0,$70.79,False,False
227610369,A1T1R9Q3ML5YGI,88.0,$74.32,False,False
227610369,A1N2925HXVZWDT,68.0,$95.55,False,False
227610369,A23PDHNR6JPV59,95.0,$52.99,False,False
227610382,A1B7GYH7W1UCHI,86.0,$22.99,False,True
227610382,A1B7GYH7W1UCHI,86.0,$25.99,False,True
227610382,A3QWSZ44N8P3XH,88.0,$29.99,False,False
227610391,A394EAF4LXA64H,100.0,$24.99,False,True
227610391,A2R2RITDJNW1Q6,91.0,$24.99,True,True
227610391,A102741HTMO4U3,87.0,$24.99,False,False
227610391,A311BEHFUHRLQM,87.0,$24.99,False,False
227610391,A177UYWNKO0FSW,92.0,$24.99,False,False
227610391,AFD3YB3MPK3U3,90.0,$35.99,False,False
227610391,A1L4LS2KNDBWYV,84.0,$37.57,False,False
227610418,A1KR7UJ2502W5Y,96.0,$10.75,False,False
227610418,A1785UK6JOINYK,95.0,$12.59,False,False
227610418,A2R2RITDJNW1Q6,91.0,$13.45,True,True
227610418,AGOKDG42D8KUC,86.0,$14.24,False,False
227610418,A1KORXC23GOSJ,96.0,$15.99,False,True
227610418,A3SQ9YFE6CSCS0,79.0,$20.82,False,False
227610418,A1L4LS2KNDBWYV,84.0,$23.36,False,False
227610418,A1KORXC23GOSJ,96.0,$24.99,False,False
227610418,A1TWYVWG4QDVKK,100.0,$24.99,False,True
227610418,A1Z2XN5PCJLOGW,98.0,$35.99,False,False
227610434,A1VCSN2RX3BWAA,0.0,$45.79,False,False
227610434,A2PQG7RBDJJ2SO,100.0,$52.00,False,False
227610434,A3QDCSGC5NGRBF,55.0,$50.72,False,False
227610460,A3GWID1ZLPHSQR,91.0,$39.99,False,False
227610460,A2E19FQFPK9VWT,97.0,$34.99,False,True
227610460,A2IHML4YFX0RCD,97.0,$36.75,False,True
227610460,AKFT4PQP7TOX5,99.0,$38.10,False,True
227610460,A3LMPD1ZQTWOC4,100.0,$39.95,False,True
227610460,A2JKSOUYOKW13,93.0,$39.99,False,False
227610460,A24B9G2KD5NK46,89.0,$47.00,False,False
227610460,A2N5I30GK5BT1C,86.0,$48.96,False,False
227610462,A2DR6NU7KWH6ZN,78.0,$68.34,False,False
227610462,A1MHQZ85JNRH4R,82.0,$45.99,False,False
227610462,A3VZKFNMHAPZBO,69.0,$41.87,False,False
227610475,A3N3TZI7EWYMY,92.0,$109.99,False,False
227610475,A3LDPORMCI40Y0,87.0,$129.24,False,False
227610475,A19NXYPR29N4VV,91.0,$120.99,False,False
227610475,A1BHSMIW6A86AG,97.0,$109.99,False,False
227610475,A3UW86FSI5QPS0,93.0,$109.99,False,False
227610475,A3TX4YUK2VIRSQ,86.0,$109.99,False,False
227610475,A3E4OFKND1HKHN,88.0,$109.99,False,False
227610475,AYX4QZIGCPIZG,83.0,$109.99,False,False
227610475,A3LGV6U3V2FPWB,80.0,$109.99,False,False
227610475,AY4K41KW4WECP,85.0,$109.99,False,False
227610475,A1BHSMIW6A86AG,97.0,$109.99,False,False
227610475,A1D7W3VVAG6J35,78.0,$109.99,False,False
227610476,A1HEZGW2C79US8,96.0,$511.26,False,True
227610476,A25XVMW868TCFY,75.0,$425.00,False,False
227610476,A2JKSOUYOKW13,93.0,$289.99,False,False
227610476,A2AR3JA3YOHN8Z,81.0,$249.00,False,False
227610476,A2VR4LRTDH38ID,99.0,$245.99,False,True
227610513,AFHE5YJCH8DVF,85.0,$54.83,False,False
227610513,A1CN8B8GK0RY9I,80.0,$90.44,False,False
227610513,A3SBDOAENTRT1F,94.0,$78.95,False,False
227610513,A1T1R9Q3ML5YGI,88.0,$67.01,False,False
227610513,A3VZKFNMHAPZBO,69.0,$66.17,False,False
227610513,A35X3GS59396Q6,89.0,$49.35,False,False
227610513,A146NBMOS5DRCX,89.0,$49.76,False,False
227610513,A3IROH8PUSDA0U,88.0,$50.65,False,False
227610513,A27BUQSY3E84IP,83.0,$65.36,False,False
227610513,A2RDL822XCIA3R,85.0,$63.57,False,False
227610513,A2HJM3QFJ3LGZV,87.0,$61.66,False,False
227610513,A2JGH9K1780DGL,93.0,$58.66,False,False
227610513,A29PHU0KPCGV8S,73.0,$57.12,False,False
227610513,A33NNXQ9SBAN2B,96.0,$53.68,False,False
227610513,AS0K3MKEU5H24,89.0,$55.79,False,False
227610513,A1IRVEI4UKFFXG,100.0,$55.45,False,False
227610513,A1410XXRFCNUJL,91.0,$42.49,False,False
227610513,A7576GQX18SJK,50.0,$55.45,False,False
227610513,A3EQJ16CEAAUOF,85.0,$56.53,False,False
227610536,A3LDPORMCI40Y0,87.0,$108.10,False,False
227610536,AFRNKI74GERH4,92.0,$93.00,False,False
227610536,AX09SR8M7RDVL,82.0,$88.50,False,False
227610536,A3E4OFKND1HKHN,88.0,$74.24,False,False
227610536,AYX4QZIGCPIZG,83.0,$74.24,False,False
227610545,A2R2RITDJNW1Q6,91.0,$11.98,True,True
227610545,A2XXXK94JXYM69,95.0,$28.33,False,False
227610545,A1TWYVWG4QDVKK,100.0,$24.99,False,True
227610549,A3K90JHFOGRITA,75.0,$54.34,False,False
227610549,A384W966UA3CBI,50.0,$69.00,False,False
227610549,A1A5NX4ACCQDY4,79.0,$51.63,False,False
227610549,A1L4LS2KNDBWYV,84.0,$49.42,False,False
227610549,A3SQ9YFE6CSCS0,79.0,$47.64,False,False
227610549,A2R2RITDJNW1Q6,91.0,$47.52,True,True
227610549,A2G88111572J8M,80.0,$47.45,False,False
227610551,A3MF73XCL1XLS0,77.0,$64.97,False,False
227610551,A14RGF7JMHGJUF,84.0,$64.34,False,False
227610551,A2R2RITDJNW1Q6,91.0,$40.39,True,True
227610551,A1QFM750CLWIW0,81.0,$63.99,False,False
227610551,A3K90JHFOGRITA,75.0,$75.56,False,False
227610551,A2KTDJV6EUITJE,87.0,$75.51,False,False
227610551,A3SBDOAENTRT1F,94.0,$68.54,False,False
227610565,AECXT73EGS1XW,85.0,$272.41,False,False
227610565,A10HLORM3B3SKO,81.0,$260.10,False,False
227610565,A1UEW3GW612BDQ,88.0,$264.84,False,False
227610565,ADJ3LLQFDHE8C,83.0,$249.95,False,False
227610565,A284PRV19Y1MTF,91.0,$229.99,False,False
227610565,A3SBDOAENTRT1F,94.0,$229.99,False,False
227610565,AAZRLVTNON75Z,78.0,$204.71,False,False
227610565,A3SQ9YFE6CSCS0,79.0,$195.24,False,False
227610565,A2R2RITDJNW1Q6,91.0,$183.58,True,True
227610565,A2JWZC447DF3BB,90.0,$262.78,False,False
227610578,AAZRLVTNON75Z,78.0,$302.10,False,False
227610578,A6FB8697BI1QG,76.0,$244.89,False,False
227610578,A15JV7PZOZQZ69,0.0,$243.99,False,False
227610578,A2R2RITDJNW1Q6,91.0,$179.99,True,True
227610578,A1EB1SKQUNX2BX,67.0,$179.98,False,False
227610589,A3AYJVK6JNCHD0,0.0,$348.50,False,False
227610598,A3TX4YUK2VIRSQ,86.0,$75.75,False,False
227610598,A2KTDJV6EUITJE,87.0,$75.70,False,False
227610598,A1T1R9Q3ML5YGI,88.0,$55.45,False,False
227610601,A2R2RITDJNW1Q6,91.0,$23.93,True,True
227610601,A22KK8DT3DYGEW,86.0,$29.99,False,False
227610601,A2KTDJV6EUITJE,87.0,$43.37,False,False
227610601,A3ETBB7AWZGBEA,85.0,$43.42,False,False
227610601,A3AL3SV49UXQLJ,89.0,$38.82,False,False
227610601,A3TPSWWUSQ0X17,100.0,$45.09,False,True
227610601,A2K76ST18RV9JM,100.0,$45.00,False,False
227610629,A2TI5WR4CT30H3,96.0,$81.23,False,False
227610629,A27BUQSY3E84IP,83.0,$83.07,False,False
227610629,A1CN8B8GK0RY9I,80.0,$89.33,False,False
227610629,A3V3GXHG4EI5ED,84.0,$79.04,False,False
227610629,A1T1R9Q3ML5YGI,88.0,$73.89,False,False
227610629,A1T1R9Q3ML5YGI,88.0,$72.23,False,False
227610629,A2HJM3QFJ3LGZV,87.0,$72.23,False,False
227610629,AP8W1NRH49RO5,85.0,$61.55,False,False
227610629,A15XIN91BOREG1,82.0,$61.56,False,False
227610633,A1ONVTBY9ZWG4V,89.0,$98.97,False,False
227610633,A21JZCV5SV6UO2,94.0,$63.99,False,False
227610633,A2WKI6OODV4GCX,0.0,$94.89,False,False
227610633,A2PENCYNNIQQR5,97.0,$59.90,False,False
227610633,A2R2RITDJNW1Q6,91.0,$53.25,True,True
227610664,A3QTWFHERA9T9K,92.0,$339.47,False,False
227610664,ASZMQDJHL2ANQ,90.0,$337.09,False,False
227610664,A1JML6QKCNWQYB,85.0,$328.54,False,False
227610664,A1410XXRFCNUJL,91.0,$321.77,False,False
227610664,AKDENCFW3A9SI,78.0,$318.65,False,False
227610664,A284PRV19Y1MTF,91.0,$303.72,False,False
227610664,A136WOZ5MVPQRU,77.0,$365.19,False,False
227610664,A2K417ZH3VMFS5,71.0,$369.55,False,False
227610664,A1IE4KY5EEOGC8,70.0,$350.83,False,False
227610664,A1VLPNTGGRFAR6,90.0,$259.00,False,False
227610664,AUEUXQQV6YS3R,89.0,$259.00,False,False
227610664,A18F233SN21KKY,82.0,$259.00,False,False
227610664,A3ADPF57R6QGQV,70.0,$302.55,False,False
227610664,A2HFXLR2UUDL44,95.0,$290.28,False,False
227610664,A1787XOD7Q2I4M,83.0,$259.00,False,False
227610664,A3JJT0KLL7SPAU,90.0,$259.00,False,False
227610664,A1UAD3GC6ZP026,75.0,$271.99,False,False
227610664,A16RYMG5GPM6MM,56.0,$395.75,False,False
227610665,A16RYMG5GPM6MM,56.0,$115.22,False,False
227610665,A3OBVFXPWUMQWD,88.0,$115.52,False,False
227610665,A1GOB83EPEAX55,100.0,$114.87,False,False
227610665,A1U81AMQ7783Y2,90.0,$94.95,False,False
227610665,A2B2TXVNKFJH7I,78.0,$94.14,False,False
227610665,AXCB29L39I26U,97.0,$80.99,False,False
227610665,A2SUV43V2CKNNU,93.0,$83.32,False,False
227610665,A218A76M4AUC7Y,78.0,$83.47,False,False
227610665,A2R2RITDJNW1Q6,91.0,$83.64,True,True
227610665,A3KDX6YGL8Y6TV,93.0,$85.28,False,False
227610665,A385T4ZSNIY2X9,92.0,$86.30,False,False
227610665,AS0PXIYF5SBCV,86.0,$86.99,False,False
227610665,A2DMRSE65WGDKP,87.0,$89.21,False,False
227610665,AQ2CZ6MY1SO4N,84.0,$89.22,False,False
227610665,A3CKS1A2OVM3V7,97.0,$92.53,False,False
227610665,A1L4LS2KNDBWYV,84.0,$93.93,False,False
227610665,A3TLY47US33C3C,82.0,$94.14,False,False
227610665,AD9CARPP6CEBI,94.0,$96.18,False,False
227610672,AAZRLVTNON75Z,78.0,$85.68,False,False
227610672,AFU7D1Z4UO933,95.0,$82.51,False,False
227610672,A1TVUTYPNSUIWG,82.0,$84.99,False,False
227610672,ANI6XHRY0XNS6,92.0,$83.48,False,False
