offer_changed_notification_id,num_competitors,num_fulfilled_by_amazon,amazon_present,min_price,max_feed_back_rating
227582467,5,0,False,65.99,93.0
227582482,7,0,False,35.76,96.0
227582519,9,0,False,26.99,94.0
227582574,19,0,False,75.0,100.0
227582609,3,0,False,26.97,100.0
227582622,6,0,False,99.99,89.0
227582641,19,7,True,12.53,96.0
227582661,4,2,True,26.64,91.0
227582691,9,1,True,10.98,100.0
227582693,19,3,True,17.58,100.0
227582705,6,0,False,35.66,98.0
227582715,12,1,False,19.99,100.0
227582724,6,1,False,157.19,100.0
227582751,6,0,False,109.8,81.0
227582753,8,0,False,49.36,93.0
227582770,2,0,False,224.8,93.0
227582786,3,0,False,100.05,88.0
227582787,3,1,True,124.99,91.0
227582802,11,0,False,9.18,96.0
227582833,10,1,True,529.0,92.0
227582853,3,0,False,528.98,99.0
227582857,9,0,False,201.14,92.0
227582879,5,0,False,61.0,75.0
227582891,9,1,True,142.99,94.0
227582892,9,1,True,73.63,97.0
227582901,1,0,False,44.83,0.0
227583149,2,2,False,39.5,97.0
227583249,19,0,False,44.22,95.0
227583317,4,1,True,34.39,95.0
227583323,4,2,True,35.88,100.0
227583324,18,2,True,43.99,100.0
227583331,5,0,False,74.99,100.0
227583349,17,0,False,59.99,100.0
227583352,10,1,True,82.09,94.0
227583370,15,1,True,37.99,100.0
227583375,3,1,True,40.18,95.0
227583420,7,2,True,69.99,94.0
227583437,9,4,True,31.29,100.0
227583452,8,1,True,45.39,100.0
227583463,3,1,True,389.99,94.0
227583537,5,2,True,139.0,93.0
227583552,3,0,False,67.79,91.0
227583560,7,0,False,36.69,96.0
227583576,12,1,True,142.18,95.0
227583584,8,1,True,28.5,100.0
227583678,9,0,False,20.71,99.0
227583686,6,2,True,29.99,91.0
227583691,14,1,True,119.0,91.0
227583793,19,1,True,38.49,97.0
227583844,3,2,True,57.48,100.0
227583853,1,1,False,28.99,100.0
227583910,1,1,True,27.59,91.0
227583943,2,0,False,128.99,93.0
227583945,11,0,False,168.15,91.0
227583992,1,1,True,67.99,91.0
227584032,1,1,False,399.99,99.0
227584105,3,2,True,17.99,91.0
227584108,4,1,True,198.49,91.0
227584163,10,1,True,119.99,92.0
227584169,3,0,False,348.0,73.0
227584176,3,2,False,21.08,96.0
227584209,14,5,False,89.99,100.0
227584226,1,1,False,56.85,99.0
227584308,6,0,False,449.97,93.0
227584312,15,6,True,18.41,100.0
227584319,7,3,False,89.5,99.0
227584320,15,0,False,63.3,100.0
227584362,5,1,True,192.69,91.0
227584366,2,1,True,179.98,92.0
227584367,7,2,True,308.95,96.0
227584379,8,2,False,119.9,99.0
227584388,4,2,False,34.99,99.0
227584427,2,0,False,469.99,91.0
227584431,3,0,False,769.99,100.0
227584453,7,1,False,409.99,100.0
227584625,5,1,True,112.67,91.0
227584643,7,1,True,149.88,100.0
227584660,7,0,False,118.73,88.0
227584661,1,0,False,42.98,84.0
227584666,2,1,True,49.49,91.0
227584682,19,2,True,169.99,99.0
227584731,2,1,True,106.39,97.0
227584736,2,1,True,82.09,91.0
227584843,2,1,False,41.57,86.0
227584859,1,1,False,36.98,98.0
227584870,4,2,True,72.29,100.0
227584879,10,2,True,119.58,91.0
227584886,3,1,False,243.75,100.0
227584887,8,1,True,1584.0,98.0
227584927,18,0,False,128.97,90.0
227585012,7,0,False,64.33,96.0
227585092,17,1,True,58.39,97.0
227585319,8,1,False,125.08,96.0
227585371,10,2,True,396.93,99.0
227585374,3,1,True,184.89,94.0
227585393,2,1,False,79.86,89.0
227585432,7,0,False,90.75,98.0
227585463,8,1,True,111.62,99.0
227585487,5,0,False,429.99,98.0
227585495,4,1,True,139.97,95.0
227585542,11,2,True,22.95,99.0
227585547,19,1,True,16.97,100.0
227585559,10,0,False,49.75,96.0
227585613,1,1,False,119.99,97.0
227585652,11,0,False,110.0,95.0
227585653,17,0,False,78.77,100.0
227585662,1,0,False,248.0,91.0
227585754,8,4,True,29.99,100.0
227585823,8,2,True,165.91,95.0
227585924,19,1,True,25.99,100.0
227585929,2,1,True,48.78,96.0
227585940,10,0,False,150.0,100.0
227586014,19,2,True,39.99,100.0
227586036,1,1,False,46.19,100.0
227586090,6,2,True,98.09,100.0
227586172,2,1,True,65.99,91.0
227586185,2,0,False,80.38,84.0
227586262,3,0,False,398.0,98.0
227586272,4,0,False,359.99,92.0
227586282,11,1,True,32.92,96.0
227586299,17,2,True,54.39,100.0
227586313,1,1,True,1573.88,91.0
227586354,17,1,True,499.99,100.0
227586358,4,0,False,80.0,86.0
227586366,1,1,False,49.99,97.0
227586369,2,0,False,230.0,88.0
227586371,13,1,False,189.99,100.0
227586372,2,0,False,152.96,93.0
227586393,12,10,True,13.85,100.0
227586436,3,0,False,136.28,88.0
227586443,4,1,True,42.99,93.0
227586458,18,2,True,61.89,94.0
227586471,15,4,True,22.99,97.0
227586515,2,0,False,149.99,100.0
227586543,17,0,False,329.99,99.0
227586615,8,0,False,98.99,100.0
227586676,8,0,False,66.21,96.0
227586702,8,3,False,21.11,100.0
227586715,7,2,False,142.12,100.0
227586747,5,0,False,54.99,100.0
227586760,19,2,True,42.26,100.0
227586777,7,0,False,39.73,89.0
227586815,3,1,True,536.79,91.0
227586828,20,14,True,26.88,100.0
227586831,20,0,False,24.69,100.0
227586839,16,2,True,34.5,100.0
227586841,19,2,True,161.5,100.0
227586865,2,1,False,79.95,100.0
227586885,3,1,True,68.99,94.0
227586931,1,0,False,149.99,96.0
227586974,1,0,False,939.0,88.0
227586994,10,6,True,31.0,100.0
227587010,6,3,False,10.02,100.0
227587032,19,1,True,74.0,91.0
227587059,2,2,True,71.69,91.0
227587067,9,4,True,448.69,97.0
227587100,17,0,False,276.99,100.0
227587105,11,0,False,249.99,99.0
227587112,2,0,False,993.99,93.0
227587207,2,2,True,79.49,98.0
227587232,12,3,True,547.0,100.0
227587260,15,4,False,289.13,100.0
227587288,9,0,False,30.0,88.0
227587289,3,0,False,83.33,100.0
227587334,2,0,False,79.99,79.0
227587339,8,0,False,559.98,99.0
227587429,3,0,False,89.95,90.0
227587440,10,2,True,43.95,92.0
227587502,16,2,True,4.97,100.0
227587511,2,2,True,58.59,91.0
227587512,9,1,True,28.49,98.0
227587535,3,1,True,269.98,91.0
227587577,6,3,True,94.95,100.0
227587594,7,2,True,54.99,91.0
227587620,1,0,False,268.99,94.0
227587660,2,1,True,59.99,91.0
227587680,19,3,False,20.98,99.0
227587741,1,1,False,199.99,99.0
227587763,2,1,True,36.89,94.0
227587768,8,0,False,61.02,96.0
227587815,19,2,False,25.23,99.0
227587825,12,1,True,251.99,100.0
227587887,4,1,True,119.99,91.0
227587888,1,1,True,64.05,91.0
227587899,19,1,True,215.33,100.0
227587901,3,1,True,92.73,95.0
227587903,12,5,False,287.96,100.0
227587905,2,1,True,47.99,95.0
227587958,1,1,True,87.54,91.0
227587977,1,0,False,299.99,98.0
227588024,3,0,False,21.99,97.0
227588041,2,1,True,35.19,94.0
227588042,14,2,True,43.88,100.0
227588070,2,0,False,1767.07,90.0
227588082,18,7,False,80.96,100.0
227588112,19,10,True,134.86,100.0
227588132,3,1,False,199.99,100.0
227588141,1,0,False,350.0,94.0
227588145,11,1,True,149.99,99.0
227588164,14,2,False,341.96,100.0
227588167,6,4,True,79.95,100.0
227588175,9,1,True,131.95,100.0
227588221,2,1,True,39.99,91.0
227588232,6,1,True,127.59,91.0
227588255,5,0,False,1429.99,100.0
227588279,8,1,False,76.69,100.0
227588304,1,1,True,84.89,91.0
227588305,19,2,True,70.09,95.0
227588306,3,1,True,21.99,91.0
227588316,1,1,True,199.83,91.0
227588352,6,2,False,74.99,98.0
227588399,4,2,True,70.31,91.0
227588402,3,1,True,54.21,93.0
227588446,6,2,True,169.95,100.0
227588463,17,5,False,379.0,100.0
227588507,5,5,False,13.08,100.0
227588555,2,1,True,119.99,91.0
227588591,19,1,True,43.99,100.0
227588630,6,2,False,99.99,100.0
227588649,1,1,False,179.0,84.0
227588705,2,1,True,104.99,91.0
227588709,19,1,True,127.22,94.0
227588716,7,2,True,73.97,95.0
227588760,19,2,True,91.74,94.0
227588787,12,1,True,129.99,95.0
227588799,18,1,True,152.89,94.0
227588820,3,0,False,117.0,87.0
227588839,7,3,False,125.96,100.0
227588893,4,3,False,89.01,99.0
227588901,1,1,True,131.9,91.0
227588913,9,7,True,449.0,100.0
227588956,3,1,False,34.95,100.0
227588957,14,2,False,173.99,98.0
227588970,4,0,False,96.99,91.0
227588988,16,12,True,54.99,100.0
227589000,7,1,True,60.23,91.0
227589233,7,4,False,81.51,100.0
227589373,11,2,True,59.99,91.0
227589447,1,0,False,105.0,82.0
227589463,7,1,True,423.85,100.0
227589482,3,1,True,34.89,95.0
227589505,10,2,False,158.0,100.0
227589554,8,0,False,33.82,93.0
227589558,11,1,True,59.4,100.0
227589559,13,3,False,399.99,100.0
227589564,6,1,True,162.78,100.0
227589571,3,1,True,160.29,98.0
227589587,1,0,False,105.99,74.0
227589594,1,0,False,190.0,0.0
227589610,7,1,False,80.03,96.0
227589615,19,2,True,26.68,96.0
227589658,4,0,False,91.28,100.0
227589662,15,1,False,349.99,100.0
227589686,18,1,True,209.99,98.0
227589723,3,0,False,71.99,93.0
227589737,13,4,False,296.96,100.0
227589741,7,1,True,43.55,91.0
227589764,13,2,True,269.99,100.0
227589773,4,0,False,72.99,82.0
227589805,7,0,False,16.49,99.0
227589817,14,1,False,99.99,100.0
227589818,3,1,True,42.99,97.0
227589839,13,1,True,69.39,94.0
227589878,19,1,True,119.12,100.0
227589906,6,1,True,131.59,93.0
227589925,2,0,False,364.67,100.0
227589946,13,2,True,74.22,94.0
227589960,19,1,True,37.99,94.0
227589971,3,2,False,269.99,99.0
227589972,7,1,True,53.99,91.0
227589976,17,0,False,41.98,94.0
227589990,1,1,True,23.26,91.0
227590077,3,1,True,59.99,94.0
227590111,19,1,True,43.44,96.0
227590145,2,0,False,235.99,0.0
227590149,17,16,True,26.48,100.0
227590157,7,1,True,707.99,99.0
227590175,1,1,True,974.99,91.0
227590197,2,1,True,53.99,94.0
227590213,19,3,True,29.99,100.0
227590375,18,1,True,271.9,94.0
227590518,4,2,True,40.55,100.0
227590524,1,0,False,99.99,88.0
227590551,1,0,False,105.99,87.0
227590569,2,0,False,329.99,94.0
227590574,19,0,False,28.43,93.0
227590596,8,1,True,33.1,94.0
227590674,19,5,False,129.24,100.0
227590686,19,3,True,68.99,100.0
227590745,5,0,False,27.73,100.0
227590760,7,0,False,88.98,97.0
227590782,18,1,True,107.59,100.0
227590830,18,2,True,178.0,100.0
227590838,9,3,False,120.09,99.0
227590841,20,2,False,56.4,98.0
227590851,3,2,True,122.29,94.0
227590920,12,3,True,40.99,100.0
227590931,12,1,False,2214.99,100.0
227590952,1,0,False,36.99,97.0
227590962,14,0,False,299.99,92.0
227590965,1,0,False,308.1,84.0
227590967,10,6,True,23.77,100.0
227591029,8,4,False,179.99,100.0
227591059,13,0,False,95.96,100.0
227591064,1,0,False,99.95,93.0
227591108,5,0,False,150.45,100.0
227591109,3,1,True,24.29,91.0
227591150,1,0,False,45.7,86.0
227591169,2,1,True,27.03,96.0
227591197,15,0,False,28.47,99.0
227591276,5,2,False,24.99,99.0
227591288,19,1,False,79.99,96.0
227591308,5,0,False,61.63,95.0
227591310,10,5,False,167.94,100.0
227591339,6,5,True,59.79,100.0
227591375,1,0,False,799.88,69.0
227591427,7,1,False,82.28,97.0
227591435,10,1,True,69.0,91.0
227591499,9,3,False,29.99,100.0
227591515,19,0,False,999.0,94.0
227591569,19,1,False,999.0,99.0
227591593,19,1,True,47.99,96.0
227591614,3,1,True,153.99,91.0
227591628,10,2,True,28.85,100.0
227591640,3,1,True,58.99,94.0
227591681,19,8,True,62.81,100.0
227591719,1,0,False,224.99,83.0
227591724,4,0,False,179.9,89.0
227591744,2,0,False,223.24,86.0
227591836,1,1,True,35.49,91.0
227591866,9,0,False,86.43,100.0
227591884,19,0,False,77.8,95.0
227591890,3,2,True,17.69,99.0
227592015,19,2,True,50.49,98.0
227592029,5,0,False,74.77,97.0
227592038,2,0,False,235.91,82.0
227592045,2,0,False,215.99,83.0
227592107,7,3,True,26.09,100.0
227592126,7,0,False,30.59,88.0
227592182,9,3,True,24.99,100.0
227592269,1,0,False,135.98,73.0
227592438,1,0,False,85.95,98.0
227592474,19,2,True,127.29,98.0
227592485,11,1,False,215.95,100.0
227592489,1,0,False,85.95,98.0
227592509,19,1,True,114.76,100.0
227592564,1,0,False,85.95,98.0
227592619,19,6,True,6.97,100.0
227592709,10,4,False,28.5,100.0
227592798,2,2,True,38.15,91.0
227592812,2,0,False,112.99,80.0
227592822,3,0,False,181.53,92.0
227592872,3,0,False,201.39,89.0
227592922,18,6,False,107.96,100.0
227592925,2,1,True,89.99,91.0
227592938,6,2,False,389.99,100.0
227592963,5,0,False,84.99,100.0
227592998,1,1,True,13.46,91.0
227593005,1,0,False,299.99,75.0
227593176,2,0,False,79.99,93.0
227593204,1,0,False,68.95,92.0
227593228,5,0,False,310.0,94.0
227593326,15,6,True,69.99,100.0
227593336,4,2,True,188.39,93.0
227593339,10,3,True,12.98,100.0
227593342,5,1,False,759.99,100.0
227593370,11,4,True,23.23,100.0
227593390,6,2,True,24.89,100.0
227593398,4,1,True,24.39,96.0
227593431,7,0,False,154.99,90.0
227593442,1,0,False,32.99,83.0
227593474,7,0,False,301.54,89.0
227593475,4,0,False,144.33,100.0
227593491,6,0,False,212.49,93.0
227593501,4,0,False,122.99,86.0
227593504,3,0,False,144.9,100.0
227593505,3,0,False,443.34,74.0
227593552,10,1,True,145.74,96.0
227593571,13,0,False,254.9,100.0
227593572,4,2,False,61.37,100.0
227593618,5,0,False,22.84,96.0
227593629,14,2,False,41.21,100.0
227593760,1,1,False,39.08,100.0
227593839,17,7,False,70.0,100.0
227593871,1,1,True,219.99,91.0
227593878,7,2,False,22.13,100.0
227593921,15,0,False,150.0,100.0
227593925,6,1,True,72.39,91.0
227593978,8,2,False,30.0,100.0
227593986,4,0,False,74.95,92.0
227594024,19,1,True,56.58,93.0
227594046,19,1,True,120.69,94.0
227594072,6,1,True,212.44,97.0
227594094,1,0,False,400.0,33.0
227594110,10,0,False,44.95,95.0
227594115,9,1,True,31.29,94.0
227594121,15,1,True,162.68,100.0
227594185,6,0,False,199.99,97.0
227594187,13,2,True,54.09,94.0
227594214,2,0,False,105.99,100.0
227594238,19,3,True,26.5,98.0
227594282,12,0,False,259.67,100.0
227594361,14,5,True,129.99,100.0
227594376,11,0,False,294.45,100.0
227594430,6,0,False,67.46,100.0
227594431,3,0,False,249.0,100.0
227594436,1,0,False,99.99,92.0
227594439,8,1,False,418.99,100.0
227594503,17,7,True,34.99,100.0
227594523,10,1,True,167.92,99.0
227594577,13,1,True,78.0,100.0
227594584,7,3,True,29.59,98.0
227594595,3,2,True,628.19,91.0
227594610,2,1,True,139.0,91.0
227594624,14,2,True,149.99,98.0
227594631,1,1,False,59.95,96.0
227594649,1,1,True,100.73,91.0
227594677,16,9,True,39.99,99.0
227594691,2,1,False,22.0,96.0
227594717,9,4,False,48.99,100.0
227594729,7,5,False,17.97,100.0
227594761,4,1,True,114.69,97.0
227594765,1,0,False,2083.32,85.0
227594785,14,1,False,37.2,98.0
227594802,11,1,False,379.99,100.0
227594842,13,1,True,25.39,100.0
227594872,13,0,False,24.95,99.0
227594896,14,1,False,549.94,100.0
227594949,1,0,False,100.4,92.0
227594985,2,2,True,174.59,91.0
227594988,19,1,True,304.99,97.0
227595022,11,1,True,99.99,93.0
227595091,2,0,False,48.43,85.0
227595099,1,0,False,39.99,99.0
227595113,1,1,False,44.99,97.0
227595141,3,1,True,43.79,94.0
227595171,9,5,True,231.11,100.0
227595184,3,2,False,220.0,100.0
227595199,1,1,True,92.29,91.0
227595216,2,0,False,159.95,90.0
227595259,18,0,False,110.0,100.0
227595314,3,1,True,158.99,99.0
227595332,8,1,True,168.36,96.0
227595341,6,0,False,135.0,100.0
227595356,3,1,True,114.44,91.0
227595382,5,1,True,24.39,96.0
227595439,8,1,True,3.75,91.0
227595459,6,5,False,279.98,100.0
227595471,5,0,False,149.0,99.0
227595487,3,1,True,116.99,100.0
227595509,2,1,True,212.32,91.0
227595544,11,1,True,97.19,92.0
227595553,18,1,False,110.19,94.0
227595559,17,1,False,87.95,94.0
227595562,1,0,False,1810.47,0.0
227595595,1,0,False,128.9,91.0
227595602,9,0,False,259.99,98.0
227595613,18,1,True,33.99,100.0
227595618,1,0,False,449.0,100.0
227595640,13,0,False,31.99,100.0
227595647,4,1,True,16.0,94.0
227595660,2,0,False,49.99,89.0
227595662,12,1,False,22.38,99.0
227595668,6,0,False,66.92,91.0
227595673,3,1,False,91.91,100.0
227595675,4,1,True,79.99,92.0
227595676,19,1,True,22.39,99.0
227595683,1,1,True,124.69,91.0
227595688,2,0,False,106.56,89.0
227595689,2,0,False,339.0,94.0
227595698,2,1,True,24.75,91.0
227595717,4,0,False,71.45,94.0
227595831,10,0,False,68.7,100.0
227595835,13,1,True,79.99,91.0
227595837,7,0,False,614.99,84.0
227595875,3,1,True,40.83,91.0
227595891,2,1,True,159.99,91.0
227595936,3,1,True,79.99,91.0
227595946,7,1,True,42.95,96.0
227595954,3,1,True,179.99,96.0
227595963,3,1,True,99.99,91.0
227595977,13,0,False,46.4,95.0
227595983,4,0,False,78.99,92.0
227595991,13,2,True,22.8,98.0
227596024,4,3,False,66.79,100.0
227596028,16,10,False,104.99,100.0
227596059,1,0,False,159.87,91.0
227596082,4,2,True,42.49,91.0
227596104,12,1,True,14.99,92.0
227596129,16,0,False,99.68,96.0
227596169,19,1,False,24.49,96.0
227596176,6,0,False,395.1,100.0
227596180,7,0,False,174.21,84.0
227596183,7,1,False,39.99,95.0
227596209,18,2,False,75.76,96.0
227596212,10,2,True,19.48,100.0
227596220,13,1,True,158.85,100.0
227596225,16,1,False,79.67,100.0
227596229,16,3,False,140.01,100.0
227596242,3,0,False,173.4,94.0
227596243,17,1,False,45.99,100.0
227596246,12,0,False,136.81,97.0
227596250,19,1,True,54.27,96.0
227596260,16,0,False,86.09,97.0
227596261,20,5,False,12.45,100.0
227596265,12,1,False,74.95,100.0
227596273,15,2,False,42.35,97.0
227596276,19,2,True,24.46,100.0
227596280,10,2,True,29.52,100.0
227596282,14,2,True,46.99,100.0
227596289,15,2,True,65.69,100.0
227596293,20,3,False,73.46,98.0
227596310,18,1,True,85.41,96.0
227596316,18,2,False,79.95,100.0
227596325,19,2,False,9.79,100.0
227596326,17,2,False,53.24,96.0
227596327,16,1,True,24.1,100.0
227596328,19,2,True,29.13,94.0
227596329,15,2,False,67.28,100.0
227596333,19,1,True,36.99,94.0
227596336,15,2,True,24.99,100.0
227596340,10,1,True,84.83,100.0
227596349,17,1,False,37.0,96.0
227596351,19,1,True,3.15,98.0
227596352,6,2,True,144.94,94.0
227596353,18,3,False,71.77,98.0
227596354,19,1,True,40.39,100.0
227596362,3,0,False,82.39,92.0
227596371,19,2,True,43.71,96.0
227596385,8,0,False,85.55,93.0
227596401,16,3,False,165.99,98.0
227596424,15,3,False,18.27,100.0
227596427,19,3,True,30.99,94.0
227596439,16,1,True,21.59,100.0
227596442,1,1,False,32.99,98.0
227596459,19,3,True,19.95,100.0
227596465,12,1,True,75.09,100.0
227596467,19,1,True,19.88,94.0
227596468,19,2,False,84.95,100.0
227596497,16,1,False,134.72,98.0
227596498,13,0,False,127.8,95.0
227596501,18,1,False,149.99,98.0
227596508,10,2,True,131.99,98.0
227596510,12,2,False,129.99,96.0
227596524,9,0,False,170.01,94.0
227596536,17,0,False,59.09,100.0
227596537,15,2,False,90.93,100.0
227596538,19,1,True,17.0,100.0
227596549,19,2,False,139.0,100.0
227596571,18,1,True,72.99,98.0
227596587,4,3,True,51.95,100.0
227596597,20,14,True,59.99,100.0
227596605,11,2,True,50.48,91.0
227596624,9,6,True,255.58,100.0
227596630,11,1,True,148.42,91.0
227596662,7,3,False,18.99,99.0
227596731,4,0,False,127.9,82.0
227596735,4,3,True,82.39,99.0
227596774,19,12,True,49.88,100.0
227596776,5,0,False,80.0,100.0
227596778,3,3,True,18.43,91.0
227596804,1,0,False,19.76,69.0
227596829,5,1,True,16.92,91.0
227596832,19,2,True,78.56,100.0
227596837,7,2,False,56.46,99.0
227596845,11,2,True,417.64,100.0
227596854,14,0,False,149.94,100.0
227596934,2,1,True,36.99,91.0
227596943,2,1,True,96.14,91.0
227597004,16,1,True,188.19,100.0
227597009,7,0,False,104.95,84.0
227597017,2,0,False,135.0,91.0
227597018,7,0,False,199.99,98.0
227597020,1,0,False,66.83,90.0
227597026,19,2,False,98.49,100.0
227597036,17,1,False,129.89,94.0
227597040,7,1,True,35.79,100.0
227597087,3,2,False,41.99,96.0
227597109,4,0,False,54.99,33.0
227597114,3,1,False,66.99,100.0
227597131,1,0,False,43.38,63.0
227597143,3,1,True,134.99,94.0
227597152,1,0,False,159.93,50.0
227597170,10,5,True,125.3,100.0
227597193,12,1,False,299.99,100.0
227597217,7,6,True,35.49,100.0
227597261,4,0,False,27.56,94.0
227597283,3,1,True,116.99,100.0
227597299,19,1,True,115.99,100.0
227597310,4,1,True,15.99,93.0
227597327,15,2,False,219.99,100.0
227597328,7,1,True,133.49,91.0
227597330,10,4,False,119.99,100.0
227597336,1,0,False,39.18,84.0
227597348,14,2,False,70.58,98.0
227597357,5,0,False,73.99,87.0
227597360,1,0,False,79.97,95.0
227597387,3,0,False,114.99,89.0
227597434,13,1,True,53.49,91.0
227597441,6,0,False,266.0,100.0
227597449,8,1,True,168.19,98.0
227597452,4,1,True,18.33,95.0
227597459,18,5,True,43.95,100.0
227597514,3,1,True,99.0,97.0
227597592,9,2,True,26.19,95.0
227597642,18,12,False,36.69,100.0
227597681,3,1,True,46.99,91.0
227597693,4,1,True,92.69,94.0
227597695,13,3,True,269.99,98.0
227597706,19,0,False,120.0,99.0
227597714,19,4,True,47.99,100.0
227597721,2,1,True,35.58,91.0
227597736,7,2,True,270.99,97.0
227597755,8,0,False,134.62,100.0
227597785,5,1,True,159.99,100.0
227597788,9,0,False,46.59,100.0
227597855,1,1,True,105.51,91.0
227597870,13,1,True,201.56,98.0
227597927,12,1,True,73.44,95.0
227597937,3,0,False,51.99,89.0
227597955,11,1,True,53.41,93.0
227597985,4,0,False,24.99,89.0
227598019,3,2,True,42.17,93.0
227598063,20,13,True,6.97,100.0
227598082,4,0,False,177.13,93.0
227598097,8,2,True,62.99,100.0
227598142,12,2,True,58.99,100.0
227598159,7,1,True,104.99,91.0
227598186,15,0,False,140.58,94.0
227598213,12,3,True,399.0,98.0
227598234,1,1,True,133.39,91.0
227598253,1,0,False,32.95,76.0
227598277,1,1,False,53.14,96.0
227598289,2,2,True,29.39,91.0
227598292,11,1,False,16.01,100.0
227598293,3,1,False,24.9,82.0
227598302,2,1,True,271.69,91.0
227598332,3,1,True,36.51,94.0
227598343,19,1,True,95.02,100.0
227598364,19,1,True,34.99,98.0
227598375,6,2,True,86.28,94.0
227598385,19,3,True,56.99,97.0
227598390,14,1,True,67.29,97.0
227598395,19,2,True,38.89,100.0
227598398,16,1,True,106.42,98.0
227598403,19,2,True,54.59,99.0
227598408,18,1,True,47.33,95.0
227598448,10,1,True,29.97,94.0
227598452,3,1,True,32.99,95.0
227598460,17,1,True,139.99,100.0
227598475,19,1,True,32.99,100.0
227598480,19,3,True,38.3,100.0
227598509,19,2,True,110.0,100.0
227598514,12,1,True,54.79,92.0
227598755,7,3,True,70.49,100.0
227598773,19,1,True,179.99,98.0
227598836,9,1,True,199.99,99.0
227598838,19,1,True,30.39,98.0
227598869,18,0,False,34.78,97.0
227598885,19,1,True,113.95,100.0
227598901,19,1,False,144.26,96.0
227598925,19,1,True,112.71,97.0
227598927,19,2,False,39.99,100.0
227598929,19,3,True,31.26,98.0
227598946,1,0,False,10.95,0.0
227598965,19,2,True,129.99,100.0
227598967,19,1,True,26.99,99.0
227598968,19,2,True,26.0,100.0
227598972,3,0,False,699.99,89.0
227598976,6,2,False,26.79,100.0
227599003,19,2,True,22.46,96.0
227599012,19,1,True,123.39,96.0
227599055,19,1,False,69.83,98.0
227599064,19,0,False,103.3,96.0
227599102,17,0,False,255.78,100.0
227599138,4,0,False,27.98,99.0
227599163,9,5,True,49.99,99.0
227599164,4,1,True,78.1,96.0
227599182,2,1,True,375.49,100.0
227599211,18,1,True,22.54,100.0
227599251,13,1,True,76.0,100.0
227599285,6,0,False,27.98,99.0
227599313,10,0,False,53.5,97.0
227599319,1,0,False,160.99,90.0
227599326,14,1,False,158.98,100.0
227599368,9,0,False,79.27,100.0
227599380,7,1,True,43.19,96.0
227599439,19,4,True,37.09,100.0
227599448,13,4,True,92.99,100.0
227599459,5,0,False,72.98,100.0
227599466,2,0,False,105.87,96.0
227599493,2,1,True,88.99,94.0
227599508,9,1,False,52.75,100.0
227599520,10,1,True,189.99,99.0
227599522,3,0,False,630.48,82.0
227599550,12,1,False,35.32,96.0
227599561,5,2,False,228.99,100.0
227599563,7,0,False,512.8,100.0
227599569,11,1,True,46.17,96.0
227599584,13,1,False,115.5,100.0
227599605,11,0,False,85.53,94.0
227599619,8,0,False,24.76,91.0
227599641,19,1,True,162.46,97.0
227599657,5,0,False,58.5,100.0
227599691,13,1,True,9.99,96.0
227599699,6,3,True,46.39,100.0
227599736,1,1,True,193.19,91.0
227599741,4,3,True,45.0,100.0
227599755,19,1,False,38.87,98.0
227599760,5,5,True,31.53,100.0
227599779,8,5,True,95.0,100.0
227599794,9,2,False,1139.0,100.0
227599828,18,4,False,134.96,100.0
227599854,4,2,True,20.79,100.0
227599881,17,1,True,44.49,96.0
227599891,19,2,True,112.97,98.0
227599894,9,3,True,19.8,100.0
227599899,10,2,True,68.49,100.0
227599942,19,8,False,139.0,100.0
227599956,10,1,True,108.02,96.0
227599971,10,0,False,269.99,89.0
227599973,3,0,False,175.28,94.0
227599986,2,0,False,135.33,96.0
227599990,16,0,False,120.0,100.0
227599992,9,0,False,133.0,100.0
227600031,19,1,True,144.99,97.0
227600038,10,1,True,50.74,94.0
227600051,17,14,False,94.0,100.0
227600103,9,2,True,189.95,99.0
227600104,19,3,False,123.99,100.0
227600122,7,0,False,245.89,96.0
227600124,8,1,True,64.39,91.0
227600130,1,1,False,22.5,99.0
227600141,18,4,False,74.99,100.0
227600142,4,1,True,117.49,91.0
227600144,4,2,True,35.9,99.0
227600147,5,1,True,83.59,97.0
227600168,11,1,True,17.99,94.0
227600221,2,2,True,18.99,91.0
227600285,8,3,True,24.61,99.0
227600295,5,0,False,396.37,98.0
227600321,3,0,False,116.05,96.0
227600357,3,2,True,117.72,100.0
227600363,10,1,True,59.19,100.0
227600382,20,12,True,31.99,100.0
227600413,2,1,True,95.0,91.0
227600467,20,9,False,61.99,100.0
227600470,6,2,True,73.89,94.0
227600484,4,1,True,99.95,96.0
227600498,19,2,True,120.79,98.0
227600500,10,2,True,109.0,100.0
227600505,4,0,False,344.99,90.0
227600519,2,0,False,12.21,100.0
227600520,4,2,False,178.99,100.0
227600538,4,1,True,429.99,96.0
227600566,19,2,True,40.59,94.0
227600572,8,4,True,29.99,99.0
227600590,8,2,True,69.99,91.0
227600623,5,1,True,11.35,94.0
227600643,2,1,True,64.69,94.0
227600673,5,0,False,75.86,78.0
227600676,11,1,True,679.99,92.0
227600684,9,0,False,29.99,100.0
227600690,1,0,False,334.89,100.0
227600746,8,1,True,169.95,99.0
227600749,12,2,True,94.81,100.0
227600757,15,3,True,58.0,99.0
227600791,12,0,False,155.83,97.0
227600802,2,0,False,135.0,91.0
227600807,1,0,False,449.0,88.0
227600819,18,2,True,99.0,100.0
227600847,18,6,False,265.55,100.0
227600866,17,5,True,89.95,100.0
227600867,18,13,True,8.45,100.0
